complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,introspection,object_changes,code_generation,library_loading,defect
12,228,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,2,2,88670,35129,7115,47557,0
12,228,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,2,2,88680,35129,7115,47558,0
57,1141,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,16,10,88680,35129,7115,47559,0
57,1141,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,16,10,88690,35130,7116,47560,0
238,5010,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,88690,35130,7116,47560,0
238,5010,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,88690,35131,7116,47561,0
238,5010,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,88690,35131,7116,47562,0
238,5010,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,3,1,88700,35133,7116,47563,0
238,5010,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,3,1,88700,35133,7116,47564,0
238,5010,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,88700,35133,7117,47565,0
238,5010,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,3,1,88700,35134,7117,47566,0
238,5010,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,88700,35134,7117,47567,0
250,5807,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,2,2,88700,35136,7117,47568,0
250,5807,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,2,2,88710,35137,7117,47569,0
12,572,205,80,86,16,53,53,221,7,18,10,19,25,29,94,134,3,497,27,0,2,13,6,88720,35137,7118,47570,0
225,5745,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,6,0,88720,35139,7118,47572,0
225,5745,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,6,0,88720,35140,7119,47573,0
303,6685,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,13,6,88720,35140,7119,47574,0
303,6685,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,13,6,88730,35141,7119,47575,0
107,4624,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,37,3,88730,35143,7120,47576,0
89,3931,1338,495,1086,10,64,173,1348,11,122,82,157,133,239,883,1686,7,11934,663,0,2,0,46,88730,35145,7120,47577,0
176,7666,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,43,3,88730,35147,7120,47578,0
176,7666,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,43,3,88740,35148,7120,47579,0
23,513,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,34,3,88740,35148,7120,47580,0
9,432,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,2,1,88740,35149,7120,47581,0
49,1706,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,18,0,88740,35149,7120,47582,0
178,7750,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,10,10,88740,35151,7120,47583,0
178,7750,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,10,10,88750,35152,7120,47584,0
178,7750,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,10,10,88750,35154,7120,47585,0
178,7750,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,10,10,88760,35155,7120,47586,0
1,93,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,3,4,88760,35155,7120,47587,0
1,93,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,3,4,88760,35155,7120,47588,0
216,4948,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,87,31,88760,35155,7121,47589,0
216,4948,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,87,31,88770,35155,7122,47590,0
12,280,149,95,105,2,0,41,151,8,54,28,55,62,83,334,494,4,2013,111,0,2,36,47,88770,35155,7122,47591,0
12,280,82,56,54,0,13,15,82,4,13,8,16,17,24,56,98,2,241,13,0,2,36,47,88780,35155,7122,47592,0
183,5396,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,4,4,88780,35157,7123,47594,0
183,5396,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,4,4,88790,35158,7124,47595,0
114,2087,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,3,3,88800,35159,7124,47596,0
57,1141,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,8,2,88800,35159,7124,47597,0
57,1141,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,8,2,88810,35160,7125,47598,0
238,5010,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,75,22,88810,35160,7125,47598,0
238,5010,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,75,22,88810,35161,7125,47599,0
238,5010,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,75,22,88810,35161,7125,47600,0
238,5010,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,75,22,88820,35163,7125,47601,0
238,5010,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,75,22,88820,35163,7125,47602,0
238,5010,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,75,22,88820,35163,7126,47603,0
238,5010,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,75,22,88820,35164,7126,47604,0
238,5010,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,75,22,88820,35164,7126,47605,0
56,780,167,116,138,4,5,22,171,8,48,30,56,56,86,292,499,4,2330,129,0,2,3,4,88820,35164,7126,47606,0
101,2578,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,91,24,88820,35165,7126,47608,0
101,2578,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,91,24,88830,35165,7127,47609,0
250,5807,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,13,14,88830,35167,7127,47610,0
250,5807,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,13,14,88840,35168,7127,47611,0
31,1080,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,1,88840,35169,7127,47612,0
31,1080,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,1,88850,35170,7127,47613,0
54,640,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,88850,35170,7127,47614,0
117,3166,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,14,11,88860,35172,7127,47615,0
117,3166,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,14,11,88860,35173,7128,47616,0
142,3472,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,0,22,88860,35173,7128,47617,0
142,3472,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,0,22,88870,35174,7128,47618,0
70,1522,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,2,6,14,88870,35175,7128,47619,0
12,177,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,2,0,25,88870,35176,7128,47620,0
12,177,38,23,23,6,0,8,44,3,11,7,11,14,18,42,68,1,102,5,0,2,0,25,88870,35176,7128,47621,0
12,572,205,80,86,16,53,53,221,7,18,10,19,25,29,94,134,3,497,27,0,2,24,10,88880,35176,7129,47622,0
225,5745,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,11,9,88880,35178,7129,47624,0
225,5745,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,11,9,88880,35179,7130,47625,0
303,6685,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,47,82,88880,35179,7130,47626,0
303,6685,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,47,82,88890,35180,7130,47627,0
79,1967,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,80,44,88890,35181,7130,47628,0
20,993,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,97,44,88890,35181,7130,47629,0
20,993,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,97,44,88900,35181,7131,47630,0
87,1891,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,8,13,88900,35183,7131,47631,0
87,1891,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,8,13,88900,35184,7131,47632,0
282,5904,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,11,1,88900,35186,7131,47633,0
282,5904,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,11,1,88910,35188,7131,47634,0
18,638,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,0,15,88910,35190,7131,47635,0
18,638,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,0,15,88910,35191,7131,47636,0
70,1371,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,9,0,88920,35193,7131,47637,0
70,1371,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,9,0,88920,35194,7131,47638,0
2,173,37,13,25,0,6,6,37,1,2,1,2,3,3,2,4,0,2,0,0,2,0,10,88920,35194,7131,47639,0
2,173,133,47,40,1,43,49,134,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,88920,35194,7131,47640,0
23,615,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,0,5,88920,35194,7131,47641,0
23,615,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,0,5,88920,35194,7131,47642,0
107,4624,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,3,6,88920,35196,7132,47643,0
152,7195,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,9,1,88920,35199,7133,47644,0
4,181,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,2,0,173,88920,35199,7133,47645,0
14,343,149,95,105,2,0,41,151,8,54,28,55,62,83,334,494,4,2013,111,0,2,12,1,88920,35199,7133,47647,0
42,2613,1157,318,931,29,22,177,1186,6,104,63,125,110,188,712,1274,3,4596,255,0,2,1,1,88920,35199,7133,47648,0
176,7695,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,28,47,88920,35201,7133,47649,0
176,7695,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,28,47,88930,35202,7133,47650,0
147,5933,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292,2140,4,9462,525,0,2,24,14,88930,35203,7134,47651,0
30,903,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,14,34,88930,35204,7134,47652,0
121,4918,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,2,1,88930,35206,7135,47653,0
183,5967,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,10,0,88930,35208,7136,47655,0
110,5948,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,165,4,88930,35210,7136,47656,0
81,3729,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,149,0,88930,35211,7136,47657,0
2,48,7,6,5,0,0,2,7,1,1,1,2,2,3,0,3,1,3,0,0,2,1,1,88930,35211,7136,47658,0
113,5691,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,236,114,88940,35213,7136,47659,0
69,3090,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,5,23,88940,35213,7136,47660,0
55,2824,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,2,3,88940,35215,7136,47662,0
46,1968,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,16,16,88940,35215,7136,47663,0
112,6136,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,18,1,88940,35217,7136,47664,0
39,1770,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,4,11,88940,35219,7136,47665,0
51,2032,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,1,3,88950,35221,7136,47666,0
49,1706,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,8,31,88950,35221,7136,47667,0
183,5407,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,2,1,88950,35223,7137,47669,0
183,5407,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,2,1,88960,35224,7138,47670,0
216,4979,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,17,10,88960,35224,7139,47671,1
216,4979,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,17,10,88970,35224,7140,47672,1
67,1549,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,2,7,6,88970,35224,7141,47673,1
67,1549,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,2,7,6,88970,35224,7142,47674,1
27,568,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,88970,35224,7142,47674,1
27,568,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,88970,35225,7142,47675,1
27,568,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,88970,35225,7142,47676,1
27,568,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,8,3,88980,35227,7142,47677,1
27,568,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,8,3,88980,35227,7142,47678,1
27,568,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,88980,35227,7143,47679,1
27,568,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,8,3,88980,35228,7143,47680,1
27,568,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,88980,35228,7143,47681,1
183,5421,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,26,21,88980,35230,7144,47683,1
183,5421,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,26,21,88990,35231,7145,47684,1
114,2099,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,9,6,89000,35232,7145,47685,1
238,5067,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89000,35232,7145,47685,1
238,5067,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89000,35233,7145,47686,1
238,5067,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89000,35233,7145,47687,1
238,5067,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,33,17,89010,35235,7145,47688,1
238,5067,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,33,17,89010,35235,7145,47689,1
238,5067,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89010,35235,7146,47690,1
238,5067,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,33,17,89010,35236,7146,47691,1
238,5067,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89010,35236,7146,47692,1
111,2283,463,295,324,28,62,57,491,12,134,82,154,146,236,989,1696,6,11700,650,0,2,24,14,89020,35237,7146,47693,1
37,813,167,116,138,4,5,22,171,8,48,30,56,56,86,292,499,4,2330,129,0,2,11,1,89020,35237,7146,47694,1
30,669,125,97,103,3,0,19,128,9,25,17,27,34,44,144,223,4,1087,60,0,2,2,0,89020,35237,7147,47695,1
70,1526,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,2,1,1,89020,35238,7147,47696,1
73,1707,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,2,35,17,89020,35238,7147,47697,1
73,1707,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,2,35,17,89030,35238,7147,47698,1
67,1752,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,4,3,89030,35238,7147,47699,1
67,1752,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,4,3,89030,35238,7147,47700,1
87,1935,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,17,5,89030,35240,7147,47701,1
87,1935,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,17,5,89030,35241,7147,47702,1
216,4943,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,1,89030,35241,7148,47703,0
216,4943,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,1,1,89040,35241,7149,47704,0
80,1982,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,12,5,89040,35242,7149,47705,0
21,1008,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,12,6,89040,35242,7149,47706,0
21,1008,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,12,6,89050,35242,7150,47707,0
115,2286,463,295,324,28,62,57,491,12,134,82,154,146,236,989,1696,6,11700,650,0,2,6,0,89060,35243,7150,47708,1
111,6022,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,15,0,89060,35245,7150,47709,1
183,5390,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,4,89060,35247,7151,47711,0
183,5390,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,4,89070,35248,7152,47712,0
122,4961,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,20,0,89070,35250,7153,47713,0
122,4963,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,7,5,89070,35252,7154,47714,0
115,2286,463,295,324,28,62,57,491,12,134,82,154,146,236,989,1696,6,11700,650,0,2,6,0,89080,35253,7154,47715,0
111,6022,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,15,0,89080,35255,7154,47716,0
183,5390,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,4,89080,35257,7155,47718,0
183,5390,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,4,89090,35258,7156,47719,0
122,4963,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,2,27,5,89090,35260,7157,47720,0
57,1141,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,2,2,89090,35260,7157,47721,1
57,1141,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,2,2,89100,35261,7158,47722,1
57,1141,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,2,2,89100,35261,7158,47723,0
57,1141,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,2,2,89110,35262,7159,47724,0
58,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,7,0,89110,35262,7159,47725,0
58,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,7,0,89120,35263,7160,47726,0
79,1961,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,1,7,89120,35264,7160,47727,0
20,987,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,1,7,89120,35264,7160,47728,0
20,987,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,1,7,89130,35264,7161,47729,0
252,5831,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,4,0,89130,35266,7161,47730,0
252,5831,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,4,0,89140,35267,7161,47731,0
177,7730,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,29,0,89140,35269,7161,47732,0
177,7730,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,29,0,89150,35270,7161,47733,0
30,911,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,8,9,89150,35271,7161,47734,0
30,919,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,3,2,89150,35272,7161,47735,0
58,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,1,1,89150,35272,7161,47736,0
58,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,1,1,89160,35273,7162,47737,0
30,919,256,139,192,9,7,47,265,4,23,12,24,27,36,112,171,2,357,19,0,2,1,1,89160,35274,7162,47738,0
216,4979,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,17,10,89160,35274,7163,47739,0
216,4979,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,17,10,89170,35274,7164,47740,0
67,1549,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,2,7,6,89170,35274,7165,47741,0
67,1549,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,2,7,6,89170,35274,7166,47742,0
27,568,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,89170,35274,7166,47742,0
27,568,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,89170,35275,7166,47743,0
27,568,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,89170,35275,7166,47744,0
27,568,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,8,3,89180,35277,7166,47745,0
27,568,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,8,3,89180,35277,7166,47746,0
27,568,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,89180,35277,7167,47747,0
27,568,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,8,3,89180,35278,7167,47748,0
27,568,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,89180,35278,7167,47749,0
183,5421,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,28,22,89180,35280,7168,47751,0
183,5421,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,28,22,89190,35281,7169,47752,0
114,2099,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,9,6,89200,35282,7169,47753,0
238,5067,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89200,35282,7169,47753,0
238,5067,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89200,35283,7169,47754,0
238,5067,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89200,35283,7169,47755,0
238,5067,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,33,17,89210,35285,7169,47756,0
238,5067,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,33,17,89210,35285,7169,47757,0
238,5067,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89210,35285,7170,47758,0
238,5067,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,33,17,89210,35286,7170,47759,0
238,5067,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,33,17,89210,35286,7170,47760,0
113,2326,463,295,324,28,62,57,491,12,134,82,154,146,236,989,1696,6,11700,650,0,2,24,14,89220,35287,7170,47761,0
37,813,167,116,138,4,5,22,171,8,48,30,56,56,86,292,499,4,2330,129,0,2,11,1,89220,35287,7170,47762,0
30,669,125,97,103,3,0,19,128,9,25,17,27,34,44,144,223,4,1087,60,0,2,2,0,89220,35287,7171,47763,0
70,1526,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,2,1,1,89220,35288,7171,47764,0
73,1707,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,2,35,17,89220,35288,7171,47765,0
73,1707,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,2,35,17,89230,35288,7171,47766,0
67,1752,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,4,3,89230,35288,7171,47767,0
67,1752,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,4,3,89230,35288,7171,47768,0
87,1935,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,17,5,89230,35290,7171,47769,0
87,1935,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,17,5,89230,35291,7171,47770,0
216,4943,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,1,89230,35291,7172,47771,0
216,4943,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,1,1,89240,35291,7173,47772,0
58,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,7,0,89240,35291,7173,47773,0
58,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,7,0,89250,35292,7174,47774,0
79,1961,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,7,6,89250,35293,7174,47775,0
