complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,defect
63,2389,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
63,1225,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
63,2373,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
48,451,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,0
217,4699,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
217,4699,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
68,2438,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
60,1255,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,0
68,2414,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
69,2432,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
63,1270,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
69,2456,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
63,1306,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
69,2456,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
70,2461,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
64,1371,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
61,1266,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
30,1106,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,0
71,2472,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
70,1443,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
70,1449,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
71,2475,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
70,1452,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
217,4701,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
217,4701,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
61,1268,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1268,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1268,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1268,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
61,1268,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
61,1268,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1268,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
61,1268,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2475,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
70,1454,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
71,1528,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1528,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1528,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1528,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
71,1528,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
71,1528,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1528,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
71,1528,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2478,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
71,2478,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
30,1102,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
70,1450,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
20,449,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
20,449,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
20,449,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
20,449,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
20,449,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
20,449,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
20,449,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
20,449,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2471,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
71,2471,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
30,1104,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
20,449,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20,449,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
20,449,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20,449,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
20,449,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
20,449,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
20,449,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
20,449,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1084,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,1
24,552,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
24,552,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
24,552,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
24,552,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
24,552,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
24,552,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
24,552,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
24,552,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
38,936,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,1
38,936,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,1
34,1230,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
25,694,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,694,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
25,694,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
25,694,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
25,694,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
25,694,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
25,694,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
25,694,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2933,1296,573,1062,40,33,157,1336,8,201,118,231,209,349,1561,2689,4,12365,686,0,0
185,4381,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
185,4381,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
217,4703,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
217,4703,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
86,1908,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
86,1908,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,1
26,708,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26,708,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
26,708,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
26,708,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
26,708,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
26,708,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
26,708,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
26,708,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
185,4406,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,0
185,4406,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,0
49,458,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,0
218,4722,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
218,4722,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
50,465,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3230,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,0
139,3230,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,0
139,3237,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
139,3237,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
141,3267,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
141,3267,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
219,4731,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
219,4731,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
49,458,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,1
140,3253,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
140,3253,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
142,3276,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
142,3276,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
29,742,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29,742,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
29,742,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
29,742,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
29,742,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
29,742,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
29,742,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
29,742,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
47,444,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,0
218,4707,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
218,4707,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
35,1250,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,0
29,742,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
29,742,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
29,742,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
29,742,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
29,742,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
29,742,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
29,742,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
29,742,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2533,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
72,2533,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
40,1258,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
40,1258,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,1
29,1824,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
40,1252,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
40,1252,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,1
30,1887,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
18,628,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,1
18,628,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,1
11,473,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,1
40,1262,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
40,1262,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,1
30,1873,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
30,1880,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,0
30,1887,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,0
25,697,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
25,697,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
25,697,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
25,697,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
25,697,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
25,697,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
25,697,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
25,697,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
46,437,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,1
218,4708,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
218,4708,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
11,475,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,0
185,4406,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,1
185,4406,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,1
35,1250,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
218,4708,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,0
218,4708,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,0
6,288,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,0
6,288,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,0
6,288,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,1
6,288,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,1
36,1391,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,1
144,3295,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,1
144,3295,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,1
43,1893,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,1
217,4685,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
217,4685,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
25,697,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,697,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
25,697,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
25,697,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
25,697,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
25,697,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
25,697,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
25,697,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1208,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,1
71,1508,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
75,2768,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
75,2768,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
75,1550,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
75,2763,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
75,2763,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
27,581,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
27,581,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
27,581,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
27,581,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
27,581,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
27,581,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
27,581,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
27,581,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
111,3586,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
111,3586,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
216,4665,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,1
216,4665,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,1
35,1267,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
111,3593,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
111,3593,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
35,1267,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,0
111,3596,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
111,3596,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
110,3591,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
110,3591,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
35,1269,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,0
27,578,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
27,578,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
27,578,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
27,578,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
27,578,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
27,578,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
27,578,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
27,578,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1271,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
25,553,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
25,553,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
25,553,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
25,553,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
25,553,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
25,553,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
25,553,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
25,553,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1221,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
25,553,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,553,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0
25,553,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
25,553,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,0
25,553,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,0
25,553,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
25,553,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,0
25,553,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3633,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
111,3633,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
17,283,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,1
17,283,38,23,23,6,0,8,44,3,11,7,11,14,18,42,68,1,102,5,0,1
10,342,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,1
141,2829,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,0
141,2829,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,0
1,189,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,0
1,187,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,0
1,187,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,1
23,509,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
23,509,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1
23,509,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
23,509,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,1
23,509,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,1
23,509,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
23,509,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,1
23,509,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
109,3599,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
109,3599,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
32,1156,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580,4493,8,36391,2021,1,1
109,3605,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
109,3605,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
10,333,295,56,236,0,4,54,295,2,9,5,10,11,15,30,51,1,57,3,0,0
143,2852,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
143,2852,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,1
53,2478,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
1,184,382,65,130,157,2,92,539,4,10,5,10,14,15,41,57,2,114,6,0,0
110,3625,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,1
110,3625,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,1
110,3649,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
110,3649,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
6,298,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,1
6,298,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,1
6,286,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,0
6,286,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,0
110,3652,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
110,3652,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,0
79,1590,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
78,1584,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,0
6,286,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,1
6,286,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,1
68,1200,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,1
68,1200,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,1
42,1319,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,1
42,1319,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,1
86,1940,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,1
86,1940,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,1
146,2909,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,1
