,complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,defect
35456,3,66,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35457,3,66,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35458,3,66,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35459,3,66,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35460,3,66,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35461,3,66,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35462,7,296,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35463,12,229,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35464,12,229,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35465,12,229,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35466,12,229,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35467,12,229,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35468,12,229,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35469,12,229,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35470,12,229,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35471,12,229,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35472,12,229,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35473,12,229,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35474,12,229,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35475,12,229,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35476,12,229,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35477,12,229,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35478,12,229,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35479,6,71,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35480,6,71,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35481,6,71,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35482,6,71,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35483,6,71,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35484,6,71,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35485,6,71,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35486,6,71,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35487,6,71,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35488,6,71,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35489,6,71,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35490,6,71,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35491,6,71,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35492,6,71,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35493,6,71,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35494,6,71,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35495,3,26,14,7,7,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35496,7,103,38,23,23,0,0,15,38,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35497,17,378,85,59,61,8,0,16,93,5,18,10,18,23,28,86,126,2,316,17,0,2,1,0,0
35498,12,515,124,78,88,2,3,26,126,4,13,7,13,17,20,56,81,2,163,9,0,2,1,0,0
35499,1,98,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35500,1,98,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,0,0
35501,11,242,19,8,11,5,0,4,24,2,5,3,6,7,9,13,25,1,30,1,0,2,1,0,0
35502,11,242,102,59,69,5,3,24,107,6,22,15,28,28,43,113,206,3,789,43,0,2,1,0,0
35503,11,242,106,40,36,3,49,17,109,8,17,13,23,25,36,93,167,5,904,50,0,2,1,0,0
35504,229,4960,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,6,4,0
35505,229,4960,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,6,4,0
35506,67,1570,773,419,590,28,0,166,801,10,204,113,217,214,330,1598,2554,5,13587,754,0,2,1,0,0
35507,67,1570,421,273,302,44,34,57,465,17,81,59,107,98,166,583,1098,11,12329,684,0,2,1,0,0
35508,14,411,149,95,105,2,0,41,151,8,54,28,55,62,83,334,494,4,2013,111,0,2,1,0,0
35509,14,411,82,56,54,0,13,15,82,4,13,8,16,17,24,56,98,2,241,13,0,2,1,0,0
35510,26,529,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35511,26,529,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35512,26,529,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35513,26,529,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,1,0,0
35514,26,529,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,1,0,0
35515,26,529,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35516,26,529,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,1,0,0
35517,26,529,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35518,188,5732,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,5,1,0
35519,188,5732,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,5,1,0
35520,17,348,95,58,50,9,16,20,104,12,33,24,45,45,69,209,378,8,3100,172,0,2,1,0,0
35521,116,2173,477,336,357,30,23,73,507,16,194,134,250,210,384,1538,2962,10,30538,1696,0,2,1,0,0
35522,89,2050,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,2,1,0,0
35523,89,2050,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,2,1,0,0
35524,166,3529,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,6,4,0
35525,166,3529,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,6,4,0
35526,73,1518,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,1,0,0
35527,73,1518,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,1,0,0
35528,237,4939,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0
35529,237,4939,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0
35530,237,4939,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0
35531,237,4939,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,4,3,0
35532,237,4939,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,4,3,0
35533,237,4939,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0
35534,237,4939,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,4,3,0
35535,237,4939,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0
35536,98,2019,463,295,324,28,62,57,491,12,134,82,154,146,236,989,1696,6,11700,650,0,2,1,0,0
35537,55,770,167,116,138,4,5,22,171,8,48,30,56,56,86,292,499,4,2330,129,0,2,1,0,0
35538,52,1442,339,213,244,17,9,65,356,10,42,26,48,52,74,259,421,5,2410,133,0,2,46,44,0
35539,95,2385,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,1,0,0
35540,95,2385,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,1,0,0
35541,249,5763,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,10,0,0
35542,249,5763,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,10,0,0
35543,6,140,44,22,19,0,19,6,44,2,10,6,12,12,18,35,64,1,77,4,0,2,1,0,0
35544,31,1087,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,1,0,0
35545,31,1087,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,1,0,0
35546,54,657,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35547,115,3128,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508,2664,7,19053,1058,0,2,1,0,0
35548,115,3128,701,378,504,33,58,109,734,13,110,68,126,123,194,794,1346,7,10027,557,0,2,1,0,0
35549,101,2612,773,422,505,30,103,129,803,14,77,46,83,91,129,535,839,7,6334,351,0,2,1,0,0
35550,159,3785,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,1,0,0
35551,159,3785,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,1,0,0
35552,24,612,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35553,24,612,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35554,24,612,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35555,24,612,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,1,0,0
35556,24,612,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,1,0,0
35557,24,612,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35558,24,612,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,1,0,0
35559,24,612,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35560,30,664,125,97,103,3,0,19,128,9,25,17,27,34,44,144,223,4,1087,60,0,2,1,0,0
35561,22,373,102,57,55,5,16,25,107,5,17,10,18,22,28,81,124,2,330,18,0,2,1,0,0
35562,69,1527,402,202,227,24,74,80,426,12,52,33,61,64,94,339,564,7,3969,220,0,2,1,0,0
35563,55,1174,447,308,343,6,5,95,453,7,96,59,111,103,170,651,1136,4,4600,255,0,2,1,0,0
35564,55,1174,322,174,179,16,74,51,338,10,41,26,46,51,72,252,408,5,2291,127,0,2,1,0,0
35565,75,1629,53,23,39,0,0,13,53,2,8,4,8,10,12,26,39,1,39,2,0,2,1,0,0
35566,75,1629,515,298,307,33,80,99,548,12,63,44,77,75,121,419,753,7,5527,307,0,2,1,0,0
35567,18,312,424,94,331,4,0,89,428,1,5,5,5,6,10,11,25,0,12,0,0,2,1,0,0
35568,18,312,38,23,23,6,0,8,44,3,11,7,11,14,18,42,68,1,102,5,0,2,1,0,0
35569,19,513,205,80,86,16,53,53,221,7,18,10,19,25,29,94,134,3,497,27,0,2,1,0,0
35570,17,523,184,100,137,2,15,30,186,6,38,20,39,44,59,214,322,3,991,55,0,2,1,0,0
35571,17,523,103,65,74,8,5,16,111,7,17,9,17,24,26,89,119,3,417,23,0,2,1,0,0
35572,59,1228,91,45,69,0,3,18,91,3,9,6,10,12,16,33,57,1,95,5,0,2,1,0,0
35573,59,1228,367,234,237,17,34,68,384,16,55,34,61,71,95,381,584,8,5183,287,0,2,1,0,0
35574,231,5969,722,423,573,19,0,135,741,12,172,101,199,184,300,1320,2257,6,15668,870,0,2,1,0,0
35575,231,5969,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120,1886,7,15077,837,0,2,1,0,0
35576,314,6912,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,3,7,0
35577,314,6912,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,3,7,0
35578,92,1886,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,2,1,0
35579,45,953,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,1,0,0
35580,45,953,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,1,0,0
35581,67,1753,466,257,367,18,25,50,484,7,126,86,171,133,257,898,1813,4,8612,478,0,2,1,0,0
35582,67,1753,507,281,342,29,59,88,536,10,53,29,57,63,86,336,514,5,2764,153,0,2,1,0,0
35583,25,552,215,129,180,6,0,29,221,8,65,43,72,73,115,415,711,4,3153,175,0,2,1,0,0
35584,25,552,97,69,77,3,3,16,100,6,22,13,23,28,36,113,173,3,542,30,0,2,1,0,0
35585,89,1894,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,1,0,0
35586,89,1894,383,288,292,26,6,62,409,11,65,38,67,76,105,429,656,5,3719,206,0,2,1,0,0
35587,20,420,294,64,250,0,0,43,294,1,20,10,20,21,30,86,131,0,65,3,0,2,1,0,0
35588,20,420,78,46,62,3,0,14,81,3,8,4,8,11,12,28,41,1,62,3,0,2,1,0,0
35589,5,123,110,30,77,3,13,16,113,4,21,15,30,25,45,100,208,2,597,33,0,2,1,0,0
35590,5,123,28,15,21,1,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35591,41,821,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644,976,4,4439,246,0,2,1,1,0
35592,41,821,177,108,140,8,0,27,185,6,30,16,32,36,48,162,248,3,794,44,0,2,1,1,0
35593,28,452,219,78,157,11,5,46,230,3,24,20,34,27,54,114,256,2,545,30,0,2,1,0,0
35594,28,452,108,64,79,9,0,20,117,5,15,11,19,20,30,70,129,3,410,22,0,2,1,0,0
35595,282,5915,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,1,0
35596,282,5915,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,1,1,0
35597,19,720,442,244,305,14,16,103,456,11,68,45,75,79,120,452,756,6,4588,254,0,2,1,0,0
35598,19,720,182,102,99,11,40,35,193,3,11,6,11,14,17,42,64,1,97,5,0,2,1,0,0
35599,69,1323,1098,241,925,5,10,155,1103,7,46,25,49,53,74,273,423,3,1580,87,0,2,1,0,0
35600,69,1323,282,202,222,14,2,44,296,8,42,24,43,50,67,250,378,4,1548,86,0,2,1,0,0
35601,2,156,37,13,25,0,6,6,37,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35602,2,156,133,47,40,1,43,49,134,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35603,29,743,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,1,0,0
35604,29,743,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,1,0,0
35605,36,1120,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,1,1,0
35606,7,123,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35607,7,123,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35608,7,123,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35609,7,123,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35610,7,123,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35611,7,123,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35612,7,123,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35613,7,123,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35614,7,123,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35615,7,123,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35616,7,123,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35617,7,123,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35618,7,123,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35619,7,123,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35620,7,123,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35621,7,123,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35622,14,845,75,38,59,1,3,12,76,2,4,2,4,6,6,10,15,1,15,0,0,2,1,0,0
35623,2,67,16,12,9,0,0,6,16,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35624,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35625,1,6,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35626,1,6,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35627,1,6,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446,2542,8,20687,1149,0,2,1,0,0
35628,1,6,160,89,115,0,13,31,160,7,15,11,17,22,28,78,124,3,495,27,0,2,1,0,0
35629,1,6,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35630,1,6,173,84,99,8,29,36,181,5,12,7,13,17,20,54,81,2,221,12,0,2,1,0,0
35631,1,6,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35632,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35633,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35634,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35635,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35636,1,8,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35637,1,8,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35638,1,8,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35639,1,8,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35640,1,8,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35641,1,8,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35642,1,8,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35643,1,8,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35644,1,8,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35645,1,8,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35646,1,8,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35647,1,8,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35648,1,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35649,1,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35650,1,8,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35651,1,8,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35652,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35653,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35654,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35655,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35656,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35657,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35658,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35659,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35660,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35661,2,25,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35662,2,25,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35663,2,25,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35664,2,25,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35665,2,25,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35666,2,25,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35667,2,25,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35668,2,25,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35669,2,25,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35670,2,25,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35671,2,25,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35672,2,25,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35673,2,25,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35674,2,25,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35675,2,25,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35676,2,25,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35677,1,55,14,12,10,0,0,4,14,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35678,1,58,14,12,10,0,0,4,14,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35679,1,55,14,12,10,0,0,4,14,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35680,1,77,19,18,14,0,0,5,19,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35681,2,18,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35682,2,36,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35683,2,36,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35684,2,36,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35685,2,36,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35686,2,36,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35687,2,36,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35688,2,36,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35689,2,36,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35690,2,36,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35691,2,36,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35692,2,36,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35693,2,36,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35694,2,36,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35695,2,36,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35696,2,36,14,10,10,0,0,4,14,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,0
35697,2,36,46,26,30,3,0,12,49,3,6,3,6,9,9,20,28,1,42,2,0,2,1,0,0
35698,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35699,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35700,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35701,1,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35702,1,26,127,75,83,2,11,30,129,4,14,7,14,18,21,61,87,2,175,9,0,2,1,0,0
35703,1,26,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,1,0,0
35704,1,26,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35705,1,26,8,5,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35706,1,26,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35707,1,26,14,8,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35708,1,26,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35709,1,26,6,4,4,0,0,2,6,1,2,1,2,3,3,2,4,0,2,0,0,2,1,0,0
35710,1,26,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35711,1,26,7,5,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35712,1,26,6,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
35713,1,26,10,6,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
