,CommitID,filename,token_count,change_type,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,defect
597,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/pytest/__init__.py,5069.0,ModificationType.MODIFY,99,48,90,1,3,5,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
598,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/__init__.py,5069.0,ModificationType.MODIFY,8,5,5,2,0,1,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
599,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/config/__init__.py,5069.0,ModificationType.MODIFY,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446.608539104324,2542.995998641035,8.135135135135135,20687.616097052745,1149.3120053918194,0.847665332880345,False
600,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/mark/__init__.py,5069.0,ModificationType.MODIFY,160,89,115,0,13,31,160,7,15,11,17,22,28,78.25484338853101,124.86408532184431,3.966666666666667,495.29420510998256,27.516344728332356,0.04162136177394811,False
601,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_code/__init__.py,5069.0,ModificationType.MODIFY,10,10,9,9,0,0,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
602,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/__init__.py,5069.0,ModificationType.MODIFY,173,84,99,8,29,36,181,5,12,7,13,17,20,54.62919048309069,81.7492568250068,2.708333333333333,221.40423723439343,12.300235401910744,0.027249752275002263,False
603,046aa0b6e93db59dbb67f6909415215d038fd02b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_io/__init__.py,5069.0,ModificationType.MODIFY,3,1,1,3,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
604,2f589a9769e12e71253624372e7eeb7076b7549b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,5896.0,ModificationType.MODIFY,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116278,15668.255189881524,870.4586216600846,0.7523561956057013,False
605,2f589a9769e12e71253624372e7eeb7076b7549b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pytester.py,5896.0,ModificationType.MODIFY,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120.302067021891,1886.3414507413486,7.993243243243242,15077.986055587939,837.6658919771077,0.6287804835804495,False
606,2f589a9769e12e71253624372e7eeb7076b7549b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_config.py,6056.0,ModificationType.MODIFY,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424.648052141839,4078.0103459659135,5.633561643835616,22973.722668198385,1276.3179260110217,1.359336781988638,False
607,2f589a9769e12e71253624372e7eeb7076b7549b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_runner.py,3442.0,ModificationType.MODIFY,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377.0628823523223,2344.2951515085324,4.95,11604.260999967237,644.6811666648464,0.7814317171695108,False
608,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/collect/package_infinite_recursion/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
609,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/collect/package_infinite_recursion/tests/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
610,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/collect/collect_init_tests/tests/__init__.py,5069.0,ModificationType.MODIFY,2,2,2,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
611,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/collect/package_init_given_as_arg/pkg/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
612,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/conftest_usageerror/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
613,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/marks/marks_considered_keywords/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
614,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/config/collect_pytest_prefix/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
615,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/issue88_initial_file_multinodes/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
616,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/fill_fixtures/test_extend_fixture_conftest_conftest/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
617,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/fill_fixtures/test_extend_fixture_conftest_conftest/pkg/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
618,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/fill_fixtures/test_extend_fixture_conftest_module/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
619,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/fill_fixtures/test_conftest_funcargs_only_available_in_subdir/sub1/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
620,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/fill_fixtures/test_conftest_funcargs_only_available_in_subdir/sub2/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
621,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/custom_item/__init__.pyi,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
622,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/custom_item/foo/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
623,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/doc/en/example/nonpython/__init__.py,5069.0,ModificationType.MODIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
624,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/pytest/__init__.py,5069.0,ModificationType.MODIFY,99,48,90,1,3,5,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
625,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/__init__.py,5069.0,ModificationType.MODIFY,8,5,5,2,0,1,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
626,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/config/__init__.py,5069.0,ModificationType.MODIFY,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446.608539104324,2542.995998641035,8.135135135135135,20687.616097052745,1149.3120053918194,0.847665332880345,False
627,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/mark/__init__.py,5069.0,ModificationType.MODIFY,160,89,115,0,13,31,160,7,15,11,17,22,28,78.25484338853101,124.86408532184431,3.966666666666667,495.29420510998256,27.516344728332356,0.04162136177394811,False
628,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_code/__init__.py,5069.0,ModificationType.MODIFY,10,10,9,9,0,0,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
629,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/__init__.py,5069.0,ModificationType.MODIFY,173,84,99,8,29,36,181,5,12,7,13,17,20,54.62919048309069,81.7492568250068,2.708333333333333,221.40423723439343,12.300235401910744,0.027249752275002263,False
630,c71a2c9f80c230cd1dd4813d833db92fb88c2b60,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_io/__init__.py,5069.0,ModificationType.MODIFY,3,1,1,3,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
631,52b85f6f1ae44bb35c0292817696daf092858b98,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_recwarn.py,983.0,ModificationType.MODIFY,386,256,301,16,9,68,402,4,59,35,69,63,104,355.07593991234864,621.6371120439914,2.3389830508474576,1453.9986688486576,80.77770382492542,0.20721237068133044,False
632,52b85f6f1ae44bb35c0292817696daf092858b98,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/recwarn.py,983.0,ModificationType.MODIFY,264,131,164,11,41,46,275,6,38,22,40,44,62,214.93102051518318,338.48476035551244,3.1578947368421053,1068.899243227934,59.38329129044078,0.11282825345183747,False
633,1371b01f78afcfb836ef21a81cdb9b6516c1119e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,2626.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,False
634,1371b01f78afcfb836ef21a81cdb9b6516c1119e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/doctest.py,2626.0,ModificationType.MODIFY,669,365,481,22,61,110,691,15,103,63,122,118,185,747.3129132339992,1273.2889641319407,8.88349514563107,11311.256331851706,628.403129547317,0.4244296547106469,False
635,db9e248b2edef4bb872858d267697e0e59fc13ac,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,2613.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,False
636,db9e248b2edef4bb872858d267697e0e59fc13ac,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/doctest.py,2613.0,ModificationType.MODIFY,669,365,481,22,61,110,691,15,103,63,122,118,185,747.3129132339992,1273.2889641319407,8.88349514563107,11311.256331851706,628.403129547317,0.4244296547106469,False
637,db9e248b2edef4bb872858d267697e0e59fc13ac,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/acceptance_test.py,4670.0,ModificationType.MODIFY,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266.2978977920407,2075.994342923073,5.538922155688622,11498.771061100857,638.8206145056031,0.6919981143076911,False
638,b30e7bd1de30c561540c8de605a2a1f47e175b23,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,2636.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,False
639,b30e7bd1de30c561540c8de605a2a1f47e175b23,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/doctest.py,2636.0,ModificationType.MODIFY,669,365,481,22,61,110,691,15,103,63,122,118,185,747.3129132339992,1273.2889641319407,8.88349514563107,11311.256331851706,628.403129547317,0.4244296547106469,False
640,3246d8a6e9c5ea398df3470401cc8b7f59b2f525,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_recwarn.py,983.0,ModificationType.MODIFY,386,256,301,16,9,68,402,4,59,35,69,63,104,355.07593991234864,621.6371120439914,2.3389830508474576,1453.9986688486576,80.77770382492542,0.20721237068133044,False
641,3246d8a6e9c5ea398df3470401cc8b7f59b2f525,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/recwarn.py,983.0,ModificationType.MODIFY,264,131,164,11,41,46,275,6,38,22,40,44,62,214.93102051518318,338.48476035551244,3.1578947368421053,1068.899243227934,59.38329129044078,0.11282825345183747,False
642,1984c10427adc264d7cdd1bedbb315792181c14b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,2720.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,True
643,1984c10427adc264d7cdd1bedbb315792181c14b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/doctest.py,2720.0,ModificationType.MODIFY,669,365,481,22,61,110,691,15,103,63,122,118,185,747.3129132339992,1273.2889641319407,8.88349514563107,11311.256331851706,628.403129547317,0.4244296547106469,True
644,1984c10427adc264d7cdd1bedbb315792181c14b,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,3715.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,True
645,583c2a2f9babe67c8f2413b391416874efe91d36,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/logging.py,2793.0,ModificationType.MODIFY,773,422,505,30,103,129,803,14,77,46,83,91,129,535.8455325423139,839.5055085856317,7.545454545454546,6334.450655691586,351.9139253161992,0.2798351695285439,False
646,93c8822f26c90e3b440021b26da62e6aa6d49158,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_warnings.py,625.0,ModificationType.MODIFY,601,196,481,2,23,85,603,8,63,36,72,71,108,400.5686351804948,664.1726889065056,4.571428571428571,3036.21800642974,168.67877813498555,0.22139089630216852,False
647,93c8822f26c90e3b440021b26da62e6aa6d49158,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/warnings.py,625.0,ModificationType.MODIFY,156,79,106,5,16,28,161,5,14,8,15,19,23,64.91260938324325,97.70233280920246,2.6785714285714284,261.7026771675066,14.539037620417032,0.03256744426973415,False
648,5dca7a2f4fa5e5c16935bc79c2f1da9d28886609,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_cacheprovider.py,2046.0,ModificationType.MODIFY,996,429,845,24,10,117,1020,7,76,50,88,83,138,494.49397547611574,879.7554415258757,4.052631578947368,3565.324684078549,198.07359355991935,0.2932518138419585,False
649,5dca7a2f4fa5e5c16935bc79c2f1da9d28886609,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/cacheprovider.py,2046.0,ModificationType.MODIFY,456,277,329,12,42,72,468,13,85,50,97,98,147,592.903945907539,972.3623470849358,7.417647058823531,7212.640703965319,400.7022613314065,0.3241207823616453,False
650,0267b25c66875617ed69132445820a6f82e6e2fa,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_terminal.py,6168.0,ModificationType.MODIFY,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436.3251202041715,2721.0724995459263,7.686486486486486,20915.486996509768,1161.971499806098,0.9070241665153088,False
651,0267b25c66875617ed69132445820a6f82e6e2fa,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/terminal.py,6168.0,ModificationType.MODIFY,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018.854959310786,5452.567201819657,11.35632183908046,61921.107993078396,3440.0615551710216,1.817522400606552,False
652,1787bffda016f07b25c6dc7a2fb27e39ab920ec4,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_capture.py,3438.0,ModificationType.MODIFY,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557.7420472931965,2584.272248418151,6.052763819095478,15641.989563917903,868.9994202176613,0.8614240828060503,False
653,1787bffda016f07b25c6dc7a2fb27e39ab920ec4,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/capture.py,3438.0,ModificationType.MODIFY,819,519,539,24,98,155,843,15,96,57,106,111,163,690.7597590033588,1107.4897862150674,8.28125,9171.399792093527,509.5222106718626,0.3691632620716892,False
654,1787bffda016f07b25c6dc7a2fb27e39ab920ec4,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_capture.py,5074.0,ModificationType.MODIFY,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557.7420472931965,2584.272248418151,6.052763819095478,15641.989563917903,868.9994202176613,0.8614240828060503,False
655,ba4b8c869c70f6c46b780a1e1478ec75da61417a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pathlib.py,1379.0,ModificationType.MODIFY,91,45,69,0,3,18,91,3,9,6,10,12,16,33.28421251514428,57.3594000115385,1.6666666666666667,95.59900001923084,5.311055556623936,0.01911980000384617,False
656,ba4b8c869c70f6c46b780a1e1478ec75da61417a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pathlib.py,1379.0,ModificationType.MODIFY,367,234,237,17,34,68,384,16,55,34,61,71,95,381.9747842438563,584.2259763529447,8.872727272727273,5183.677753822492,287.98209743458284,0.19474199211764828,False
657,ba4b8c869c70f6c46b780a1e1478ec75da61417a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_tmpdir.py,1798.0,ModificationType.MODIFY,442,244,305,14,16,103,456,11,68,45,75,79,120,452.00122101003336,756.4536897812525,6.066176470588236,4588.781574040686,254.932309668927,0.2521512299270841,False
658,1cc1ac51838f45d819fcdbfd71df79aa851dc677,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_assertrewrite.py,5417.0,ModificationType.MODIFY,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671.484054182769,5058.523816533542,12.660256410256409,64042.208574703494,3557.900476372417,1.6861746055111808,False
659,1cc1ac51838f45d819fcdbfd71df79aa851dc677,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/rewrite.py,5417.0,ModificationType.MODIFY,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740.9201126876956,3004.119107257935,10.381395348837211,31186.94812744052,1732.608229302251,1.001373035752645,False
660,1cc1ac51838f45d819fcdbfd71df79aa851dc677,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,2720.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,False
661,1cc1ac51838f45d819fcdbfd71df79aa851dc677,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/doctest.py,2720.0,ModificationType.MODIFY,669,365,481,22,61,110,691,15,103,63,122,118,185,747.3129132339992,1273.2889641319407,8.88349514563107,11311.256331851706,628.403129547317,0.4244296547106469,False
662,1cc1ac51838f45d819fcdbfd71df79aa851dc677,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_nodes.py,1701.0,ModificationType.MODIFY,53,23,39,0,0,13,53,2,8,4,8,10,12,26.0,39.863137138648355,1.0,39.863137138648355,2.2146187299249087,0.013287712379549451,False
663,1cc1ac51838f45d819fcdbfd71df79aa851dc677,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/nodes.py,1701.0,ModificationType.MODIFY,515,298,307,33,80,99,548,12,63,44,77,75,121,419.5881851891487,753.6870615500015,7.333333333333332,5527.038451366679,307.0576917425932,0.2512290205166672,False
664,7beb520555b7908c647c5cfa35bbfc3e48b28638,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,5923.0,ModificationType.MODIFY,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116278,15668.255189881524,870.4586216600846,0.7523561956057013,False
665,7beb520555b7908c647c5cfa35bbfc3e48b28638,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pytester.py,5923.0,ModificationType.MODIFY,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120.302067021891,1886.3414507413486,7.993243243243242,15077.986055587939,837.6658919771077,0.6287804835804495,False
666,7beb520555b7908c647c5cfa35bbfc3e48b28638,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,3032.0,ModificationType.MODIFY,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116278,15668.255189881524,870.4586216600846,0.7523561956057013,False
667,20ee883b5f69fa0f1ff9a28bedb3d411b085acca,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,5913.0,ModificationType.MODIFY,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116278,15668.255189881524,870.4586216600846,0.7523561956057013,False
668,20ee883b5f69fa0f1ff9a28bedb3d411b085acca,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pytester.py,5913.0,ModificationType.MODIFY,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120.302067021891,1886.3414507413486,7.993243243243242,15077.986055587939,837.6658919771077,0.6287804835804495,False
669,20ee883b5f69fa0f1ff9a28bedb3d411b085acca,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,3032.0,ModificationType.MODIFY,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116278,15668.255189881524,870.4586216600846,0.7523561956057013,False
670,62427778188a403122df36665e7a50e5ab2740fe,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,5911.0,ModificationType.MODIFY,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116278,15668.255189881524,870.4586216600846,0.7523561956057013,False
671,62427778188a403122df36665e7a50e5ab2740fe,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pytester.py,5911.0,ModificationType.MODIFY,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120.302067021891,1886.3414507413486,7.993243243243242,15077.986055587939,837.6658919771077,0.6287804835804495,False
672,62427778188a403122df36665e7a50e5ab2740fe,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_config.py,6056.0,ModificationType.MODIFY,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424.648052141839,4078.0103459659135,5.633561643835616,22973.722668198385,1276.3179260110217,1.359336781988638,False
673,62427778188a403122df36665e7a50e5ab2740fe,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_runner.py,3442.0,ModificationType.MODIFY,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377.0628823523223,2344.2951515085324,4.95,11604.260999967237,644.6811666648464,0.7814317171695108,False
674,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_assertrewrite.py,5417.0,ModificationType.MODIFY,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671.484054182769,5058.523816533542,12.660256410256409,64042.208574703494,3557.900476372417,1.6861746055111808,False
675,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/rewrite.py,5417.0,ModificationType.MODIFY,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740.9201126876956,3004.119107257935,10.381395348837211,31186.94812744052,1732.608229302251,1.001373035752645,False
676,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_cacheprovider.py,2046.0,ModificationType.MODIFY,996,429,845,24,10,117,1020,7,76,50,88,83,138,494.49397547611574,879.7554415258757,4.052631578947368,3565.324684078549,198.07359355991935,0.2932518138419585,False
677,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/cacheprovider.py,2046.0,ModificationType.MODIFY,456,277,329,12,42,72,468,13,85,50,97,98,147,592.903945907539,972.3623470849358,7.417647058823531,7212.640703965319,400.7022613314065,0.3241207823616453,False
678,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_capture.py,3438.0,ModificationType.MODIFY,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557.7420472931965,2584.272248418151,6.052763819095478,15641.989563917903,868.9994202176613,0.8614240828060503,False
679,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/capture.py,3438.0,ModificationType.MODIFY,819,519,539,24,98,155,843,15,96,57,106,111,163,690.7597590033588,1107.4897862150674,8.28125,9171.399792093527,509.5222106718626,0.3691632620716892,False
680,7a2d2d8f07d65e3d4b8360086df009777f130b5e,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_doctest.py,2720.0,ModificationType.MODIFY,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231.26927266377825,381.12577496793386,2.804878048780488,1069.0113200320095,59.3895177795561,0.1270419249893113,False
