CommitID,filename,change_type,lines_added,lines_removed,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/example_scripts/fixtures/custom_item/foo/__init__.py,ModificationType.MODIFY,3,1,5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/doc/en/example/nonpython/__init__.py,ModificationType.MODIFY,3,1,5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/pytest/__init__.py,ModificationType.MODIFY,3,1,5077,99,48,90,1,3,5,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/__init__.py,ModificationType.MODIFY,3,1,5077,8,5,5,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/config/__init__.py,ModificationType.MODIFY,3,1,5077,1217,716,841,84,126,174,1301,14,185,118,215,199,333,1446.608539104324,2542.995998641035,8.135135135135135,20687.616097052745,1149.3120053918192,0.847665332880345
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/mark/__init__.py,ModificationType.MODIFY,3,1,5077,160,89,115,0,13,31,160,7,15,11,17,22,28,78.25484338853101,124.86408532184433,3.966666666666667,495.2942051099825,27.51634472833236,0.04162136177394811
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_code/__init__.py,ModificationType.MODIFY,3,1,5077,10,10,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/__init__.py,ModificationType.MODIFY,3,1,5077,173,84,99,8,29,36,181,5,12,7,13,17,20,54.62919048309069,81.7492568250068,2.7083333333333335,221.4042372343934,12.300235401910745,0.027249752275002266
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_io/__init__.py,ModificationType.MODIFY,3,1,5077,3,1,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/hookspec.py,ModificationType.MODIFY,6,1,642,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74f4ec59869c417b1891f7a97cd184a2093263a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pluginmanager.py,ModificationType.MODIFY,30,0,1924,384,251,317,7,8,52,391,11,70,44,84,81,128,467.103558991158,811.500800369232,6.6,5355.905282436931,297.5502934687184,0.270500266789744
85288b53218d4e0037dce9c34bd37f86fa9e212d,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/doc/en/example/multipython.py,ModificationType.MODIFY,18,6,6763,72,33,56,0,4,12,72,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666
85288b53218d4e0037dce9c34bd37f86fa9e212d,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/python.py,ModificationType.MODIFY,18,6,6763,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297.8910156145625,3718.180349731528,9.149090909090908,34017.97003608918,1889.8872242271766,1.2393934499105095
85288b53218d4e0037dce9c34bd37f86fa9e212d,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_skipping.py,ModificationType.MODIFY,23,0,3116,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644.6606770706787,976.22907696875,4.547872340425532,4439.7652170653255,246.65362317029587,0.32540969232291667
1cecdf66198049c7ca48356d8349e2f07732764c,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/doc/en/conf.py,ModificationType.MODIFY,13,0,319,382,65,130,157,2,92,539,4,10,5,10,14,15,41.219280948873624,57.110323830864054,2.0,114.22064766172811,6.345591536762672,0.019036774610288017
1cecdf66198049c7ca48356d8349e2f07732764c,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/scripts/release.py,ModificationType.MODIFY,7,0,539,124,78,88,2,3,26,126,4,13,7,13,17,20,56.105716335834195,81.7492568250068,2.0,163.4985136500136,9.083250758334088,0.027249752275002266
fe429d4ce8eaf556930f8739f08eedef209508c9,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/util.py,ModificationType.MODIFY,5,4,2511,477,336,357,30,23,73,507,16,194,134,250,210,384,1538.3830913843028,2962.270278783791,10.309278350515465,30538.86885344115,1696.603825191175,0.9874234262612637
fe429d4ce8eaf556930f8739f08eedef209508c9,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_assertion.py,ModificationType.MODIFY,37,0,5319,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580.063648772758,4493.841171239175,8.098039215686274,36391.30203376038,2021.7390018755768,1.497947057079725
5be3a9b5cee3ef73b627049272db5bd2e34f5026,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_faulthandler.py,ModificationType.MODIFY,2,2,310,103,47,73,2,12,15,105,5,16,9,17,21,26,75.60964047443682,114.20025299224778,2.65625,303.34442201065815,16.85246788948101,0.03806675099741593
eb7a4e32ad920b4cdd9c956763535fed194ae8a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/io/test_saferepr.py,ModificationType.MODIFY,23,9,382,149,95,105,2,0,41,151,8,54,28,55,62,83,334.76392511682735,494.19829376211067,4.074074074074074,2013.4004560678584,111.85558089265879,0.1647327645873702
eb7a4e32ad920b4cdd9c956763535fed194ae8a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_io/saferepr.py,ModificationType.MODIFY,23,9,382,82,56,54,0,13,15,82,4,13,8,16,17,24,56.105716335834195,98.09910819000817,2.4615384615384617,241.47472785232782,13.415262658462657,0.03269970273000272
eb7a4e32ad920b4cdd9c956763535fed194ae8a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_excinfo.py,ModificationType.MODIFY,2,2,7107,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473.796381311637,7289.823280972226,7.5242914979757085,54850.755334764704,3047.2641852647057,2.4299410936574084
eb7a4e32ad920b4cdd9c956763535fed194ae8a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/io/test_saferepr.py,ModificationType.MODIFY,75,3,691,149,95,105,2,0,41,151,8,54,28,55,62,83,334.76392511682735,494.19829376211067,4.074074074074074,2013.4004560678584,111.85558089265879,0.1647327645873702
eb7a4e32ad920b4cdd9c956763535fed194ae8a7,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_session.py,ModificationType.MODIFY,9,9,1422,373,158,315,8,0,51,381,5,76,44,79,81,123,486.4521314961493,779.8015503548089,2.598684210526316,2026.4579762509838,112.58099868061021,0.25993385011826964
fee7c7b032b5995339375e8cfbaf8f9832aeb512,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/io/test_saferepr.py,ModificationType.MODIFY,3,2,694,149,95,105,2,0,41,151,8,54,28,55,62,83,334.76392511682735,494.19829376211067,4.074074074074074,2013.4004560678584,111.85558089265879,0.1647327645873702
c4a110b20a8c26c9eec89e8f0e496633dab42c98,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_main.py,ModificationType.MODIFY,5,5,3503,77,34,69,0,0,8,77,3,24,16,29,27,45,114.79398751947123,213.9699375973561,1.8125,387.82051189520797,21.54558399417822,0.07132331253245204
c4a110b20a8c26c9eec89e8f0e496633dab42c98,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/main.py,ModificationType.MODIFY,5,5,3503,712,438,573,51,9,84,763,14,102,71,128,116,199,733.8903537898989,1364.7382180303869,8.784313725490197,11988.28866034536,666.0160366858534,0.45491273934346227
0c0d33f78ef626dd9aba9151f9ef13e136805f65,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_main.py,ModificationType.MODIFY,5,5,3503,77,34,69,0,0,8,77,3,24,16,29,27,45,114.79398751947123,213.9699375973561,1.8125,387.82051189520797,21.54558399417822,0.07132331253245204
0c0d33f78ef626dd9aba9151f9ef13e136805f65,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/main.py,ModificationType.MODIFY,5,5,3503,712,438,573,51,9,84,763,14,102,71,128,116,199,733.8903537898989,1364.7382180303869,8.784313725490197,11988.28866034536,666.0160366858534,0.45491273934346227
cb21a8db1d0dbbf1284eb0e644a8cd7b8fc837be,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_source.py,ModificationType.MODIFY,24,19,2883,773,419,590,28,0,166,801,10,204,113,217,214,330,1598.3940507110585,2554.684105512378,5.318627450980392,13587.413012161423,754.8562784534124,0.8515613685041261
e8a3d1adf2c2688e01e0eaff2110df0d8fc5acd6,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pdb.py,ModificationType.MODIFY,1,1,4230,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516.6486921300477,2795.3307562199825,6.17948717948718,17273.710570487587,959.6505872493103,0.9317769187399941
5c00226847e41f734b496e3ba7c7fb8ded0f6739,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_assertion.py,ModificationType.MODIFY,6,3,5340,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580.063648772758,4493.841171239175,8.098039215686274,36391.30203376038,2021.7390018755768,1.497947057079725
dd6cf7c172afbe6a67483e6a5986432f2f5f043f,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_excinfo.py,ModificationType.MODIFY,4,2,7121,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473.796381311637,7289.823280972226,7.5242914979757085,54850.755334764704,3047.2641852647057,2.4299410936574084
dd852ded705e10c85452fba1458736e71dcb06e0,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_main.py,ModificationType.MODIFY,0,1,3505,77,34,69,0,0,8,77,3,24,16,29,27,45,114.79398751947123,213.9699375973561,1.8125,387.82051189520797,21.54558399417822,0.07132331253245204
dd852ded705e10c85452fba1458736e71dcb06e0,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/main.py,ModificationType.MODIFY,0,1,3505,712,438,573,51,9,84,763,14,102,71,128,116,199,733.8903537898989,1364.7382180303869,8.784313725490197,11988.28866034536,666.0160366858534,0.45491273934346227
dd852ded705e10c85452fba1458736e71dcb06e0,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/acceptance_test.py,ModificationType.MODIFY,8,2,4685,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266.2978977920404,2075.9943429230734,5.538922155688622,11498.771061100855,638.8206145056031,0.6919981143076911
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_code.py,ModificationType.MODIFY,5,5,5035,182,127,129,0,0,53,182,5,39,21,42,44,63,217.7403270100645,343.9441919741497,2.6923076923076925,926.003593776557,51.44464409869761,0.11464806399138323
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_code/code.py,ModificationType.MODIFY,5,5,5035,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000.7880884021665,3492.1391085079,10.444444444444445,36473.45291108251,2026.302939504584,1.1640463695026333
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/assertion/util.py,ModificationType.MODIFY,0,1,2508,477,336,357,30,23,73,507,16,194,134,250,210,384,1538.3830913843028,2962.270278783791,10.309278350515465,30538.86885344115,1696.603825191175,0.9874234262612637
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/debugging.py,ModificationType.MODIFY,11,7,1477,339,213,244,17,9,65,356,10,42,26,48,52,74,259.6966127055816,421.83253914244085,5.714285714285714,2410.471652242519,133.91509179125106,0.14061084638081361
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_junitxml.py,ModificationType.MODIFY,1,1,3166,1523,757,1297,19,12,193,1542,12,193,117,230,205,347,1508.3637582013935,2664.7795945283897,7.150259067357513,19053.864458285894,1058.5480254603274,0.8882598648427965
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/junitxml.py,ModificationType.MODIFY,1,1,3166,701,378,504,33,58,109,734,13,110,68,126,123,194,794.0552848235468,1346.8478140358125,7.445454545454545,10027.894179048459,557.1052321693588,0.4489492713452708
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_main.py,ModificationType.MODIFY,1,1,3503,77,34,69,0,0,8,77,3,24,16,29,27,45,114.79398751947123,213.9699375973561,1.8125,387.82051189520797,21.54558399417822,0.07132331253245204
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/main.py,ModificationType.MODIFY,1,1,3503,712,438,573,51,9,84,763,14,102,71,128,116,199,733.8903537898989,1364.7382180303869,8.784313725490197,11988.28866034536,666.0160366858534,0.45491273934346227
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/mark/evaluate.py,ModificationType.MODIFY,1,1,669,125,97,103,3,0,19,128,9,25,17,27,34,44,144.62572975734892,223.84836501501496,4.86,1087.9030539729729,60.43905855405405,0.07461612167167166
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/mark/legacy.py,ModificationType.MODIFY,1,1,367,102,57,55,5,16,25,107,5,17,10,18,22,28,81.0965087756926,124.86408532184433,2.6470588235294117,330.5225787931173,18.362365488506516,0.04162136177394811
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/doc/en/example/multipython.py,ModificationType.MODIFY,3,3,6698,72,33,56,0,4,12,72,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/python.py,ModificationType.MODIFY,3,3,6698,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297.8910156145625,3718.180349731528,9.149090909090908,34017.97003608918,1889.8872242271766,1.2393934499105095
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_skipping.py,ModificationType.MODIFY,2,2,786,1178,367,1042,6,15,115,1184,9,94,51,95,103,146,644.6606770706787,976.22907696875,4.547872340425532,4439.7652170653255,246.65362317029587,0.32540969232291667
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/skipping.py,ModificationType.MODIFY,2,2,786,177,108,140,8,0,27,185,6,30,16,32,36,48,162.7164928725825,248.15640006923098,3.2,794.1004802215392,44.11669334564107,0.082718800023077
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/python/metafunc.py,ModificationType.MODIFY,1,1,5933,1782,648,1425,9,47,279,1791,8,171,97,189,179,286,1292.4527800454887,2140.3713122975773,4.421052631578948,9462.69422278929,525.705234599405,0.7134571040991925
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_mark.py,ModificationType.MODIFY,1,1,3090,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970.8559515213415,1580.0941134105349,4.298507462686567,6792.0463382422995,377.3359076801278,0.5266980378035117
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_nose.py,ModificationType.MODIFY,1,1,637,424,94,331,4,0,89,428,1,5,5,5,6,10,11.60964047443681,25.84962500721156,0.5,12.92481250360578,0.71804513908921,0.00861654166907052
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_parseopt.py,ModificationType.MODIFY,1,1,2315,334,251,279,10,4,40,344,5,127,74,143,132,217,899.1725956945019,1528.6335239007844,2.8149606299212597,4303.043187358508,239.0579548532504,0.5095445079669282
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pdb.py,ModificationType.MODIFY,46,2,4230,1293,570,1093,25,15,163,1318,10,195,123,241,205,364,1516.6486921300477,2795.3307562199825,6.17948717948718,17273.710570487587,959.6505872493103,0.9317769187399941
b268463243a71bcc9e5018e5d3dc9f018539529a,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_stepwise.py,ModificationType.MODIFY,1,1,645,219,78,157,11,5,46,230,3,24,20,34,27,54,114.79398751947123,256.76392511682735,2.125,545.6233408732581,30.31240782629212,0.08558797503894246
ab101658f03e29bf69a7252a937b706ee3f75a01,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/io/test_saferepr.py,ModificationType.MODIFY,23,9,382,149,95,105,2,0,41,151,8,54,28,55,62,83,334.76392511682735,494.19829376211067,4.074074074074074,2013.4004560678584,111.85558089265879,0.1647327645873702
ab101658f03e29bf69a7252a937b706ee3f75a01,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_io/saferepr.py,ModificationType.MODIFY,23,9,382,82,56,54,0,13,15,82,4,13,8,16,17,24,56.105716335834195,98.09910819000817,2.4615384615384617,241.47472785232782,13.415262658462657,0.03269970273000272
ab101658f03e29bf69a7252a937b706ee3f75a01,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_excinfo.py,ModificationType.MODIFY,2,2,7107,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473.796381311637,7289.823280972226,7.5242914979757085,54850.755334764704,3047.2641852647057,2.4299410936574084
ab101658f03e29bf69a7252a937b706ee3f75a01,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/io/test_saferepr.py,ModificationType.MODIFY,76,3,694,149,95,105,2,0,41,151,8,54,28,55,62,83,334.76392511682735,494.19829376211067,4.074074074074074,2013.4004560678584,111.85558089265879,0.1647327645873702
ab101658f03e29bf69a7252a937b706ee3f75a01,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_session.py,ModificationType.MODIFY,9,9,1422,373,158,315,8,0,51,381,5,76,44,79,81,123,486.4521314961493,779.8015503548089,2.598684210526316,2026.4579762509838,112.58099868061021,0.25993385011826964
8aa0809fbc9a91ec286ca02bd7f0b673e06905de,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pathlib.py,ModificationType.MODIFY,6,5,1561,91,45,69,0,3,18,91,3,9,6,10,12,16,33.28421251514428,57.359400011538504,1.6666666666666667,95.59900001923084,5.311055556623936,0.01911980000384617
8aa0809fbc9a91ec286ca02bd7f0b673e06905de,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pathlib.py,ModificationType.MODIFY,6,5,1561,367,234,237,17,34,68,384,16,55,34,61,71,95,381.9747842438563,584.2259763529448,8.872727272727273,5183.677753822492,287.9820974345829,0.19474199211764828
8aa0809fbc9a91ec286ca02bd7f0b673e06905de,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_tmpdir.py,ModificationType.MODIFY,7,0,1853,442,244,305,14,16,103,456,11,68,45,75,79,120,452.0012210100334,756.4536897812524,6.0661764705882355,4588.781574040686,254.932309668927,0.2521512299270841
2e5cf1cc789908ab4856c84a99d7d1120f84e694,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pathlib.py,ModificationType.MODIFY,1,1,1561,91,45,69,0,3,18,91,3,9,6,10,12,16,33.28421251514428,57.359400011538504,1.6666666666666667,95.59900001923084,5.311055556623936,0.01911980000384617
2e5cf1cc789908ab4856c84a99d7d1120f84e694,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pathlib.py,ModificationType.MODIFY,1,1,1561,367,234,237,17,34,68,384,16,55,34,61,71,95,381.9747842438563,584.2259763529448,8.872727272727273,5183.677753822492,287.9820974345829,0.19474199211764828
2e5cf1cc789908ab4856c84a99d7d1120f84e694,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_tmpdir.py,ModificationType.MODIFY,4,1,1859,442,244,305,14,16,103,456,11,68,45,75,79,120,452.0012210100334,756.4536897812524,6.0661764705882355,4588.781574040686,254.932309668927,0.2521512299270841
b2537b22d7799d02621a68c1ff4b49adc98693cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_warning_types.py,ModificationType.MODIFY,16,5,222,37,13,25,0,6,6,37,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
b2537b22d7799d02621a68c1ff4b49adc98693cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/warning_types.py,ModificationType.MODIFY,16,5,222,133,47,40,1,43,49,134,0,0,0,0,0,0,0,0,0,0,0.0,0.0
58f2849bf6c46790b2d2f9975b61cf1a9bbd9e92,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_source.py,ModificationType.MODIFY,50,23,1732,773,419,590,28,0,166,801,10,204,113,217,214,330,1598.3940507110585,2554.684105512378,5.318627450980392,13587.413012161423,754.8562784534124,0.8515613685041261
58f2849bf6c46790b2d2f9975b61cf1a9bbd9e92,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_code/source.py,ModificationType.MODIFY,50,23,1732,421,273,302,44,34,57,465,17,81,59,107,98,166,583.0147185349103,1098.0418341231248,11.228395061728396,12329.247507839284,684.9581948799602,0.36601394470770826
265a9eb6a2916a8224d0561c269dc52d59d2ac48,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,ModificationType.MODIFY,81,37,6311,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116279,15668.255189881524,870.4586216600846,0.7523561956057013
265a9eb6a2916a8224d0561c269dc52d59d2ac48,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pytester.py,ModificationType.MODIFY,81,37,6311,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120.302067021891,1886.3414507413484,7.993243243243243,15077.986055587939,837.6658919771077,0.6287804835804495
14eaa05b607c22fc40aeda93ded46b40b8b9ed86,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_source.py,ModificationType.MODIFY,24,19,2883,773,419,590,28,0,166,801,10,204,113,217,214,330,1598.3940507110585,2554.684105512378,5.318627450980392,13587.413012161423,754.8562784534124,0.8515613685041261
f11237b0661aa53f3a5bc3c28330365a0e57012c,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_main.py,ModificationType.MODIFY,0,1,3503,77,34,69,0,0,8,77,3,24,16,29,27,45,114.79398751947123,213.9699375973561,1.8125,387.82051189520797,21.54558399417822,0.07132331253245204
f11237b0661aa53f3a5bc3c28330365a0e57012c,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/main.py,ModificationType.MODIFY,0,1,3503,712,438,573,51,9,84,763,14,102,71,128,116,199,733.8903537898989,1364.7382180303869,8.784313725490197,11988.28866034536,666.0160366858534,0.45491273934346227
f11237b0661aa53f3a5bc3c28330365a0e57012c,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/acceptance_test.py,ModificationType.MODIFY,8,2,4685,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266.2978977920404,2075.9943429230734,5.538922155688622,11498.771061100855,638.8206145056031,0.6919981143076911
19b2f4bb8ac2f981396b5ab1973cceaea3679a2f,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_excinfo.py,ModificationType.MODIFY,4,2,7121,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473.796381311637,7289.823280972226,7.5242914979757085,54850.755334764704,3047.2641852647057,2.4299410936574084
19b2f4bb8ac2f981396b5ab1973cceaea3679a2f,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_assertion.py,ModificationType.MODIFY,6,3,5340,1450,624,1228,12,26,181,1462,14,306,186,354,320,540,2580.063648772758,4493.841171239175,8.098039215686274,36391.30203376038,2021.7390018755768,1.497947057079725
e670ff76cbad80108bde9bab616b66771b8653cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/code/test_source.py,ModificationType.MODIFY,50,23,1732,773,419,590,28,0,166,801,10,204,113,217,214,330,1598.3940507110585,2554.684105512378,5.318627450980392,13587.413012161423,754.8562784534124,0.8515613685041261
e670ff76cbad80108bde9bab616b66771b8653cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/_code/source.py,ModificationType.MODIFY,50,23,1732,421,273,302,44,34,57,465,17,81,59,107,98,166,583.0147185349103,1098.0418341231248,11.228395061728396,12329.247507839284,684.9581948799602,0.36601394470770826
e670ff76cbad80108bde9bab616b66771b8653cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_pytester.py,ModificationType.MODIFY,81,37,6311,722,423,573,19,0,135,741,12,172,101,199,184,300,1320.3370878174146,2257.068586817104,6.941860465116279,15668.255189881524,870.4586216600846,0.7523561956057013
e670ff76cbad80108bde9bab616b66771b8653cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/pytester.py,ModificationType.MODIFY,81,37,6311,1508,847,911,44,250,301,1552,14,148,88,169,162,257,1120.302067021891,1886.3414507413484,7.993243243243243,15077.986055587939,837.6658919771077,0.6287804835804495
e670ff76cbad80108bde9bab616b66771b8653cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/testing/test_warning_types.py,ModificationType.MODIFY,16,5,222,37,13,25,0,6,6,37,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
e670ff76cbad80108bde9bab616b66771b8653cf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/src/_pytest/warning_types.py,ModificationType.MODIFY,16,5,222,133,47,40,1,43,49,134,0,0,0,0,0,0,0,0,0,0,0.0,0.0
45c4a8fb3d33698704ac17a376de36ada3cabecf,/Users/sanika/Downloads/Master Thesis/repo_updated/pytest/setup.py,ModificationType.MODIFY,1,1,93,42,7,35,4,0,5,46,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
